Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
0.17863,-0.5779482071713148,0.17863,-0.5766932270916334,0.17864,-0.5769322709163347,0.17866,-0.5775298804780876,0.17866,-0.5752988047808766,0.17868,-0.5755577689243028,0.17867,-0.5778884462151394,0.17866,-0.5755776892430279
0.19874,-0.5769123505976096,0.19873,-0.579601593625498,0.19872,-0.5779083665338646,0.19874,-0.5745418326693227,0.19871,-0.57601593625498,0.19878,-0.5744820717131474,0.19874,-0.575597609561753,0.19873,-0.5758167330677291
0.21845,-0.5778286852589641,0.2184,-0.5756972111553785,0.21841,-0.5774701195219123,0.21844,-0.5769322709163347,0.21843,-0.5763944223107569,0.21847,-0.5748207171314741,0.21843,-0.5762948207171315,0.21844,-0.5766533864541833
0.23851,-0.5758565737051793,0.23853,-0.5767330677290836,0.23851,-0.5753585657370518,0.23853,-0.5777888446215139,0.23851,-0.575199203187251,0.23856,-0.5752788844621514,0.23853,-0.5777091633466135,0.2385,-0.5766733067729083
0.25849,-0.5759760956175299,0.2585,-0.5775498007968127,0.25848,-0.576812749003984,0.25851,-0.5758366533864542,0.25851,-0.5759960159362549,0.25853,-0.5756573705179283,0.2585,-0.5757569721115537,0.25853,-0.577589641434263
0.27866,-0.5762549800796813,0.27864,-0.5785258964143426,0.27862,-0.5743824701195218,0.27866,-0.5763147410358566,0.27862,-0.5761155378486056,0.27868,-0.5751593625498007,0.27865,-0.576593625498008,0.27867,-0.5785657370517927
0.29862,-0.5765338645418326,0.29859,-0.5762948207171315,0.29863,-0.5762350597609561,0.29864,-0.5763545816733068,0.29861,-0.5766932270916334,0.29867,-0.5749800796812748,0.29866,-0.5766733067729083,0.29861,-0.5750199203187252
0.31882,-0.5752988047808766,0.31877,-0.5757370517928286,0.31878,-0.5762749003984063,0.31877,-0.5763545816733068,0.31882,-0.5742430278884463,0.31882,-0.5743027888446215,0.31881,-0.5736852589641434,0.31878,-0.5735258964143426
0.33877,-0.5742231075697212,0.33871,-0.5736254980079681,0.33873,-0.5711752988047809,0.33876,-0.5737250996015936,0.33877,-0.5733266932270916,0.33878,-0.5725697211155378,0.33876,-0.5715139442231075,0.33876,-0.5733665338645418
0.3589,-0.5697808764940239,0.35885,-0.5696414342629482,0.35887,-0.5683665338645418,0.35886,-0.5706374501992032,0.35889,-0.5687051792828686,0.35888,-0.5675099601593625,0.35886,-0.5692629482071714,0.35884,-0.5680677290836653
0.37885,-0.5613346613545817,0.37885,-0.5628685258964143,0.37882,-0.5615737051792828,0.37885,-0.560597609561753,0.37884,-0.5612350597609562,0.37885,-0.5614342629482072,0.37886,-0.5614541832669322,0.37883,-0.5598207171314741
0.39853,-0.5474501992031873,0.39855,-0.5472509960159362,0.39855,-0.5470119521912351,0.39855,-0.5464541832669323,0.39854,-0.5445019920318726,0.39856,-0.5469721115537849,0.39854,-0.5473306772908366,0.39854,-0.5452988047808764
0.41854,-0.516613545816733,0.41854,-0.5167330677290836,0.41856,-0.5161354581673308,0.41855,-0.5164940239043825,0.41859,-0.5154183266932271,0.41858,-0.5161752988047809,0.41854,-0.5158764940239043,0.41858,-0.5158167330677291
0.43864,-0.45643426294820716,0.43861,-0.45649402390438243,0.43862,-0.45651394422310754,0.43865,-0.45735059760956176,0.43863,-0.45426294820717134,0.43866,-0.4568326693227091,0.43862,-0.4564143426294821,0.43865,-0.4548605577689243
0.45866,-0.33766932270916333,0.45861,-0.33671314741035857,0.45863,-0.3385258964143426,0.45865,-0.3375498007968128,0.45866,-0.33884462151394423,0.45869,-0.3367330677290836,0.45868,-0.33745019920318725,0.45867,-0.3346812749003984
0.47869,-0.11026494023904382,0.47868,-0.10685258964143425,0.47869,-0.10992828685258965,0.47868,-0.1091633466135458,0.47873,-0.10900398406374502,0.47872,-0.10625099601593624,0.47869,-0.1066175298804781,0.4787,-0.10467330677290836
0.49874,0.304203187250996,0.49873,0.30237051792828684,0.49874,0.3027689243027888,0.49876,0.29922310756972115,0.49879,0.30125498007968127,0.49876,0.3028486055776892,0.49875,0.3038446215139442,0.49876,0.3075498007968127
0.51871,0.9893824701195219,0.51873,0.9849601593625497,0.51872,0.9846015936254979,0.51872,0.9820916334661355,0.51876,0.9839840637450199,0.51877,0.9886653386454183,0.51874,0.98902390438247,0.51874,0.9924701195219123
0.53875,2.0129482071713145,0.53873,2.0129482071713145,0.53875,2.0085657370517924,0.53875,2.0067729083665338,0.53878,2.0067729083665338,0.53881,2.0153386454183266,0.53877,2.018525896414342,0.53876,2.0183266932270914
0.55863,3.42191235059761,0.55865,3.4165338645418326,0.55863,3.4131474103585653,0.55868,3.411952191235059,0.55865,3.409561752988048,0.55866,3.4193227091633465,0.55865,3.4245019920318724,0.55865,3.425498007968127
0.57832,5.2215139442231076,0.57831,5.216533864541832,0.57833,5.216334661354582,0.57832,5.213545816733068,0.57831,5.211354581673307,0.57834,5.223107569721115,0.57835,5.231075697211155,0.57834,5.230876494023904
0.59815,7.510956175298804,0.59811,7.505577689243028,0.59816,7.499601593625497,0.59817,7.4986055776892435,0.5982,7.5,0.59818,7.514342629482072,0.59817,7.517330677290836,0.59817,7.5245019920318725
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.2598841190338135,0.5556066541554787,1.2598702907562256,0.5556127524682175,1.269880771636963,0.551232852433581,1.259885549545288,0.5556060233031807,1.2598824501037598,0.555607390151637,1.2598707675933838,0.5556125421793429,1.269869327545166,0.5512378201568167,1.2698829174041748,0.5512319209954424
