Data from FLMS025871_15-48-04-506.txt Node
Date: Tue Nov 17 15:48:04 GMT 2020
User: php20df
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-66.55
340	-66.55
340.381	-66.55
340.762	-86.41
341.143	-86.41
341.524	-98.82
341.904	-71.52
342.285	-83.93
342.666	-93.85
343.046	-93.85
343.427	-14.43
343.807	-56.62
344.188	-31.8
344.568	-26.84
344.949	2.95
345.329	-16.91
345.71	79.89
346.09	42.66
346.47	134.5
346.85	184.14
347.23	144.43
347.611	184.14
347.991	248.68
348.371	206.48
348.751	360.37
349.131	365.33
349.511	350.44
349.891	392.64
350.27	419.94
350.65	367.82
351.03	578.8
351.41	472.07
351.79	514.26
352.169	417.46
352.549	472.07
352.928	496.89
353.308	474.55
353.687	429.87
354.067	481.99
354.446	504.33
354.826	496.89
355.205	509.3
355.584	486.96
355.964	504.33
356.343	539.08
356.722	511.78
357.101	506.81
357.48	447.24
357.859	499.37
358.238	556.46
358.617	459.65
358.996	551.49
359.375	526.67
359.754	516.74
360.133	596.17
360.512	511.78
360.891	504.33
361.269	526.67
361.648	546.53
362.027	506.81
362.405	489.44
362.784	534.12
363.162	452.21
363.541	457.17
363.919	496.89
364.298	546.53
364.676	514.26
365.054	509.3
365.433	496.89
365.811	521.71
366.189	586.24
366.567	464.62
366.945	551.49
367.323	477.03
367.701	504.33
368.079	472.07
368.457	449.73
368.835	539.08
369.213	447.24
369.591	454.69
369.969	449.73
370.346	606.1
370.724	521.71
371.102	516.74
371.479	479.51
371.857	491.92
372.235	457.17
372.612	509.3
372.99	477.03
373.367	501.85
373.744	424.91
374.122	481.99
374.499	571.35
374.876	477.03
375.254	544.05
375.631	544.05
376.008	553.97
376.385	494.4
376.762	481.99
377.139	499.37
377.516	499.37
377.893	459.65
378.27	494.4
378.647	563.9
379.024	521.71
379.4	442.28
379.777	462.14
380.154	454.69
380.53	553.97
380.907	504.33
381.284	499.37
381.66	539.08
382.037	539.08
382.413	489.44
382.79	534.12
383.166	536.6
383.542	501.85
383.919	511.78
384.295	467.1
384.671	524.19
385.047	501.85
385.423	519.23
385.799	509.3
386.176	536.6
386.552	529.15
386.928	578.8
387.303	516.74
387.679	511.78
388.055	521.71
388.431	551.49
388.807	591.21
389.183	591.21
389.558	529.15
389.934	568.87
390.309	578.8
390.685	563.9
391.061	628.44
391.436	521.71
391.811	576.31
392.187	481.99
392.562	623.47
392.938	581.28
393.313	583.76
393.688	611.06
394.063	608.58
394.438	608.58
394.814	583.76
395.189	633.4
395.564	583.76
395.939	566.39
396.314	576.31
396.689	539.08
397.063	613.55
397.438	583.76
397.813	486.96
398.188	566.39
398.563	586.24
398.937	598.65
399.312	514.26
399.686	616.03
400.061	536.6
400.435	655.74
400.81	620.99
401.184	588.72
401.559	571.35
401.933	630.92
402.307	586.24
402.682	618.51
403.056	531.64
403.43	737.65
403.804	1035.5
404.178	1092.59
404.552	814.6
404.926	668.15
405.3	596.17
405.674	635.88
406.048	620.99
406.422	625.96
406.796	655.74
407.169	769.92
407.543	695.45
407.917	623.47
408.291	670.63
408.664	645.81
409.038	658.22
409.411	690.49
409.785	688.01
410.158	762.47
410.531	740.13
410.905	705.38
411.278	722.76
411.651	789.77
412.025	692.97
412.398	747.58
412.771	869.2
413.144	802.19
413.517	812.11
413.89	1437.6
414.263	923.81
414.636	831.97
415.009	861.76
415.382	921.33
415.755	921.33
416.127	943.67
416.5	1040.47
416.873	961.04
417.245	906.43
417.618	1090.11
417.991	1176.98
418.363	1105
418.736	1159.61
419.108	1276.27
419.48	1278.75
419.853	1258.89
420.225	1420.23
420.597	1452.5
420.97	1517.03
421.342	1606.39
421.714	1631.21
422.086	1663.48
422.458	1827.29
422.83	2003.52
423.202	1953.88
423.574	2115.22
423.946	2281.52
424.318	2512.35
424.69	2559.51
425.061	2688.58
425.433	2636.46
425.805	2827.58
426.177	2993.88
426.548	3284.29
426.92	3502.71
427.291	3592.07
427.663	3696.32
428.034	4018.99
428.406	4033.88
428.777	4301.95
429.148	4465.77
429.519	4666.82
429.891	4952.26
430.262	5108.64
430.633	5282.38
431.004	5672.07
431.375	5942.62
431.746	6133.75
432.117	6511.02
432.488	6851.07
432.859	7039.71
433.23	7255.66
433.601	7558.47
433.971	7901
434.342	8394.94
434.713	9854.42
435.083	10919.24
435.454	11651.46
435.825	10715.71
436.195	10819.96
436.566	10765.35
436.936	11296.52
