Data from FLMS025871_14-13-25-571.txt Node
Date: Fri Oct 09 14:13:25 BST 2020
User: ph1arbx
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-22.03
340	-22.03
340.381	-22.03
340.762	-74.15
341.143	-74.15
341.524	-121.31
341.904	-116.35
342.285	-91.53
342.666	-74.15
343.046	-74.15
343.427	-2.17
343.807	10.24
344.188	-51.81
344.568	-34.44
344.949	49.95
345.329	-51.81
345.71	42.51
346.09	166.61
346.47	134.34
346.85	107.04
347.23	107.04
347.611	119.45
347.991	186.47
348.371	238.59
348.751	265.9
349.131	385.04
349.511	335.39
349.891	340.36
350.27	409.86
350.65	414.82
351.03	375.11
351.41	459.5
351.79	481.84
352.169	407.38
352.549	385.04
352.928	444.61
353.308	452.05
353.687	471.91
354.067	459.5
354.446	399.93
354.826	375.11
355.205	457.02
355.584	481.84
355.964	476.87
356.343	521.55
356.722	409.86
357.101	469.43
357.48	402.41
357.859	469.43
358.238	427.23
358.617	476.87
358.996	452.05
359.375	387.52
359.754	452.05
360.133	514.11
360.512	529
360.891	427.23
361.269	424.75
361.648	407.38
362.027	454.54
362.405	427.23
362.784	459.5
363.162	464.46
363.541	454.54
363.919	479.36
364.298	419.79
364.676	427.23
365.054	429.71
365.433	355.25
365.811	392.48
366.189	392.48
366.567	444.61
366.945	486.8
367.323	429.71
367.701	392.48
368.079	407.38
368.457	474.39
368.835	444.61
369.213	427.23
369.591	432.2
369.969	414.82
370.346	469.43
370.724	479.36
371.102	484.32
371.479	521.55
371.857	479.36
372.235	452.05
372.612	387.52
372.99	409.86
373.367	362.7
373.744	387.52
374.122	407.38
374.499	390
374.876	362.7
375.254	437.16
375.631	449.57
376.008	464.46
376.385	392.48
376.762	486.8
377.139	394.96
377.516	412.34
377.893	514.11
378.27	491.77
378.647	494.25
379.024	479.36
379.4	432.2
379.777	469.43
380.154	452.05
380.53	454.54
380.907	556.3
381.284	481.84
381.66	481.84
382.037	461.98
382.413	474.39
382.79	469.43
383.166	457.02
383.542	452.05
383.919	481.84
384.295	553.82
384.671	486.8
385.047	474.39
385.423	491.77
385.799	442.12
386.176	449.57
386.552	444.61
386.928	553.82
387.303	526.52
387.679	412.34
388.055	417.3
388.431	489.28
388.807	414.82
389.183	464.46
389.558	471.91
389.934	533.96
390.309	466.95
390.685	504.18
391.061	509.14
391.436	437.16
391.811	444.61
392.187	489.28
392.562	499.21
392.938	506.66
393.313	444.61
393.688	484.32
394.063	496.73
394.438	466.95
394.814	474.39
395.189	563.75
395.564	474.39
395.939	524.03
396.314	558.78
396.689	563.75
397.063	474.39
397.438	568.71
397.813	538.93
398.188	541.41
398.563	479.36
398.937	533.96
399.312	546.37
399.686	521.55
400.061	481.84
400.435	521.55
400.81	464.46
401.184	529
401.559	526.52
401.933	466.95
402.307	571.19
402.682	538.93
403.056	442.12
403.43	538.93
403.804	618.35
404.178	650.62
404.552	576.16
404.926	561.27
405.3	531.48
405.674	511.62
406.048	586.09
406.422	484.32
406.796	551.34
407.169	596.02
407.543	546.37
407.917	558.78
408.291	593.53
408.664	576.16
409.038	484.32
409.411	509.14
409.785	625.8
410.158	687.85
410.531	588.57
410.905	653.1
411.278	625.8
411.651	538.93
412.025	710.19
412.398	620.84
412.771	593.53
413.144	747.42
413.517	779.69
413.89	824.37
414.263	675.44
414.636	702.75
415.009	839.26
415.382	779.69
415.755	836.78
416.127	826.85
416.5	876.49
416.873	878.98
417.245	903.8
417.618	874.01
417.991	998.12
418.363	953.44
418.736	988.19
419.108	1055.2
419.48	1089.95
419.853	1107.33
420.225	1238.88
420.597	1251.29
420.97	1320.79
421.342	1333.2
421.714	1375.4
422.086	1531.77
422.458	1606.23
422.83	1695.59
423.202	1678.21
423.574	1876.78
423.946	1926.42
424.318	2097.69
424.69	2266.47
425.061	2375.68
425.433	2390.58
425.805	2579.22
426.177	2685.95
426.548	2815.02
426.92	3058.26
427.291	3209.67
427.663	3229.53
428.034	3331.29
428.406	3425.61
428.777	3577.02
429.148	3961.75
429.519	4021.32
429.891	4348.96
430.262	4684.04
430.633	4567.38
431.004	4813.11
431.375	5220.18
431.746	5245
432.117	5413.78
432.488	5666.95
432.859	6213.02
433.23	6342.09
433.601	6414.07
433.971	6989.92
434.342	6972.54
434.713	7632.78
435.083	8094.45
435.454	8293.02
435.825	8680.23
436.195	8836.6
436.566	9102.19
436.936	9546.48
437.306	10067.73
437.677	10360.61
438.047	10740.38
438.417	11053.12
438.788	11671.16
439.158	12016.18
439.528	12773.22
439.898	12825.34
440.268	14277.37
440.638	14461.05
441.008	15389.36
441.378	15885.78
441.748	16523.68
442.118	17605.88
442.487	18506.88
442.857	18866.79
443.227	19090.17
443.597	20050.75
443.966	20740.77
444.336	21602.06
444.705	21813.04
445.075	22808.37
445.444	23436.34
445.814	23994.81
446.183	24828.8
446.552	24689.8
446.922	25243.31
447.291	24741.93
447.66	25786.89
448.029	25295.44
448.398	25603.22
448.768	25809.23
449.137	25578.4
449.506	25441.88
449.875	25330.18
450.243	24560.73
450.612	24488.75
450.981	24161.11
451.35	24046.94
451.719	23580.3
452.087	23230.32
452.456	22681.78
452.825	22537.82
453.193	21969.42
453.562	21512.71
453.93	21557.39
454.299	20909.56
454.667	20380.87
455.035	20172.37
455.404	19800.06
455.772	18854.37
456.14	19040.53
456.508	18747.64
456.877	18499.43
457.245	17613.32
457.613	17104.49
457.981	17308.02
458.349	16938.19
458.717	17012.65
459.085	16613.03
459.452	16573.32
459.82	16382.2
460.188	15863.44
460.556	16352.41
460.923	15930.46
461.291	15940.38
461.659	15813.8
462.026	15992.51
462.394	15739.33
462.761	15860.96
463.128	15935.42
463.496	15803.87
463.863	16047.11
464.23	16357.38
464.598	16536.09
464.965	16488.93
465.332	16821.53
465.699	16759.48
466.066	16992.8
466.433	17250.94
466.8	17581.06
467.167	17955.85
467.534	18504.4
467.901	18665.73
468.268	18933.8
468.635	19566.74
469.001	19787.65
469.368	20202.16
469.735	20862.4
470.101	20966.65
470.468	21468.03
470.834	21870.13
471.201	22450.94
471.567	23044.17
471.934	23304.79
472.3	23629.94
472.666	24401.88
473.032	24503.64
473.399	25171.33
473.765	25913.48
474.131	26407.42
474.497	26601.02
474.863	27405.22
475.229	27775.06
475.595	28432.82
475.961	29083.13
476.327	29110.43
476.693	29810.38
477.058	30068.52
477.424	30532.68
477.79	30887.62
478.156	31664.51
478.521	31691.82
478.887	32287.52
479.252	32734.3
479.618	33069.39
479.983	33171.15
480.348	33575.74
480.714	34265.76
481.079	34052.3
481.444	34518.93
481.81	34732.4
482.175	35020.32
482.54	35251.16
482.905	36077.7
483.27	36504.62
483.635	36526.96
484	36005.72
484.365	37271.59
484.73	37408.1
485.095	37303.86
485.459	38162.66
485.824	38691.35
486.189	38137.84
486.553	39205.15
486.918	39460.8
487.283	40108.63
487.647	40490.88
488.012	41714.56
488.376	41990.07
488.74	42315.22
489.105	42416.99
489.469	43074.75
489.833	43213.75
490.198	44241.34
490.562	44387.78
490.926	44429.98
491.29	45144.82
491.654	45373.18
492.018	45728.12
492.382	45465.01
492.746	45276.37
493.11	46110.36
493.474	46120.29
493.837	46249.36
494.201	46331.27
494.565	45924.2
494.928	46038.38
495.292	46008.6
495.656	45641.24
496.019	45824.92
496.383	46078.09
496.746	45281.34
497.109	45276.37
497.473	45077.81
497.836	44499.48
498.199	44447.35
498.563	44457.28
498.926	43586.06
499.289	43432.17
