Data from FLMS025871_15-45-45-410.txt Node
Date: Tue Nov 17 15:45:45 GMT 2020
User: php20df
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-2.48
340	-2.48
340.381	-2.48
340.762	-143.96
341.143	-81.91
341.524	-178.71
341.904	-109.21
342.285	-86.87
342.666	-148.93
343.046	-69.5
343.427	-57.09
343.807	2.48
344.188	42.2
344.568	2.48
344.949	42.2
345.329	-27.3
345.71	81.91
346.09	126.59
346.47	96.8
346.85	76.95
347.23	206.01
347.611	121.62
347.991	168.78
348.371	248.21
348.751	178.71
349.131	158.85
349.511	181.19
349.891	191.12
350.27	255.66
350.65	206.01
351.03	379.76
351.41	280.48
351.79	310.26
352.169	307.78
352.549	317.71
352.928	359.91
353.308	280.48
353.687	310.26
354.067	349.98
354.446	384.73
354.826	265.59
355.205	295.37
355.584	369.83
355.964	384.73
356.343	362.39
356.722	352.46
357.101	268.07
357.48	310.26
357.859	258.14
358.238	337.57
358.617	372.32
358.996	364.87
359.375	349.98
359.754	345.01
360.133	325.16
360.512	278
360.891	347.49
361.269	280.48
361.648	258.14
362.027	407.07
362.405	270.55
362.784	305.3
363.162	354.94
363.541	345.01
363.919	305.3
364.298	359.91
364.676	367.35
365.054	382.24
365.433	392.17
365.811	382.24
366.189	404.58
366.567	369.83
366.945	352.46
367.323	362.39
367.701	258.14
368.079	278
368.457	369.83
368.835	268.07
369.213	273.03
369.591	285.44
369.969	340.05
370.346	300.33
370.724	379.76
371.102	282.96
371.479	233.32
371.857	335.08
372.235	300.33
372.612	275.51
372.99	273.03
373.367	258.14
373.744	302.82
374.122	325.16
374.499	258.14
374.876	372.32
375.254	270.55
375.631	268.07
376.008	297.85
376.385	315.23
376.762	342.53
377.139	320.19
377.516	364.87
377.893	315.23
378.27	357.42
378.647	342.53
379.024	394.65
379.4	332.6
379.777	282.96
380.154	414.51
380.53	332.6
380.907	327.64
381.284	307.78
381.66	367.35
382.037	367.35
382.413	307.78
382.79	300.33
383.166	290.41
383.542	364.87
383.919	369.83
384.295	295.37
384.671	364.87
385.047	295.37
385.423	297.85
385.799	359.91
386.176	357.42
386.552	278
386.928	317.71
387.303	300.33
387.679	315.23
388.055	330.12
388.431	330.12
388.807	389.69
389.183	255.66
389.558	292.89
389.934	305.3
390.309	290.41
390.685	280.48
391.061	436.85
391.436	337.57
391.811	312.75
392.187	320.19
392.562	285.44
392.938	320.19
393.313	305.3
393.688	282.96
394.063	345.01
394.438	441.81
394.814	280.48
395.189	347.49
395.564	307.78
395.939	352.46
396.314	238.28
396.689	280.48
397.063	275.51
397.438	394.65
397.813	342.53
398.188	335.08
398.563	374.8
398.937	342.53
399.312	282.96
399.686	297.85
400.061	421.96
400.435	416.99
400.81	332.6
401.184	352.46
401.559	374.8
401.933	327.64
402.307	295.37
402.682	347.49
403.056	421.96
403.43	531.17
403.804	781.86
404.178	848.88
404.552	627.97
404.926	416.99
405.3	287.92
405.674	362.39
406.048	412.03
406.422	359.91
406.796	479.05
407.169	498.9
407.543	387.21
407.917	342.53
408.291	359.91
408.664	305.3
409.038	325.16
409.411	280.48
409.785	392.17
410.158	384.73
410.531	337.57
410.905	332.6
411.278	295.37
411.651	387.21
412.025	332.6
412.398	389.69
412.771	372.32
413.144	352.46
413.517	424.44
413.89	670.17
414.263	374.8
414.636	357.42
415.009	372.32
415.382	382.24
415.755	317.71
416.127	352.46
416.5	409.55
416.873	332.6
417.245	337.57
417.618	399.62
417.991	407.07
418.363	340.05
418.736	317.71
419.108	349.98
419.48	369.83
419.853	369.83
420.225	409.55
420.597	315.23
420.97	364.87
421.342	379.76
421.714	305.3
422.086	369.83
422.458	446.78
422.83	392.17
423.202	399.62
423.574	367.35
423.946	429.4
424.318	340.05
424.69	431.89
425.061	384.73
425.433	404.58
425.805	389.69
