Data from FLMS025871_15-55-52-250.txt Node
Date: Tue Nov 17 15:55:52 GMT 2020
User: php20df
Spectrometer: FLMS02587
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.619	-26.22
340	-26.22
340.381	-26.22
340.762	-125.5
341.143	-33.66
341.524	-123.02
341.904	-63.45
342.285	-113.09
342.666	-63.45
343.046	-26.22
343.427	-36.15
343.807	-51.04
344.188	-41.11
344.568	-26.22
344.949	35.84
345.329	55.69
345.71	63.14
346.09	28.39
346.47	115.26
346.85	117.74
347.23	127.67
347.611	174.83
347.991	152.49
348.371	221.99
348.751	246.81
349.131	286.53
349.511	311.35
349.891	259.22
350.27	308.87
350.65	296.46
351.03	356.03
351.41	348.58
351.79	308.87
352.169	293.97
352.549	331.21
352.928	316.31
353.308	274.12
353.687	423.04
354.067	356.03
354.446	373.4
354.826	346.1
355.205	430.49
355.584	336.17
355.964	375.88
356.343	450.35
356.722	390.78
357.101	393.26
357.48	420.56
357.859	326.24
358.238	348.58
358.617	368.44
358.996	331.21
359.375	289.01
359.754	385.81
360.133	348.58
360.512	343.62
360.891	313.83
361.269	338.65
361.648	346.1
362.027	338.65
362.405	356.03
362.784	326.24
363.162	363.47
363.541	390.78
363.919	313.83
364.298	286.53
364.676	415.6
365.054	390.78
365.433	343.62
365.811	365.96
366.189	351.06
366.567	311.35
366.945	373.4
367.323	370.92
367.701	375.88
368.079	398.22
368.457	363.47
368.835	360.99
369.213	333.69
369.591	326.24
369.969	313.83
370.346	370.92
370.724	308.87
371.102	405.67
371.479	360.99
371.857	400.7
372.235	333.69
372.612	284.05
372.99	341.13
373.367	348.58
373.744	393.26
374.122	385.81
374.499	365.96
374.876	358.51
375.254	383.33
375.631	375.88
376.008	430.49
376.385	410.63
376.762	318.8
377.139	420.56
377.516	420.56
377.893	333.69
378.27	408.15
378.647	368.44
379.024	408.15
379.4	383.33
379.777	385.81
380.154	522.33
380.53	393.26
380.907	358.51
381.284	395.74
381.66	311.35
382.037	415.6
382.413	331.21
382.79	418.08
383.166	420.56
383.542	373.4
383.919	346.1
384.295	353.54
384.671	348.58
385.047	308.87
385.423	356.03
385.799	455.31
386.176	360.99
386.552	403.19
386.928	383.33
387.303	390.78
387.679	470.2
388.055	428.01
388.431	420.56
388.807	356.03
389.183	447.86
389.558	333.69
389.934	447.86
390.309	398.22
390.685	321.28
391.061	403.19
391.436	390.78
391.811	497.51
392.187	428.01
392.562	388.29
392.938	390.78
393.313	378.37
393.688	333.69
394.063	289.01
394.438	383.33
394.814	502.47
395.189	373.4
395.564	395.74
395.939	447.86
396.314	410.63
396.689	425.53
397.063	460.28
397.438	435.45
397.813	338.65
398.188	408.15
398.563	465.24
398.937	318.8
399.312	370.92
399.686	482.61
400.061	383.33
400.435	410.63
400.81	462.76
