Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
-0.4623,-0.317825,-0.46231,-0.352125,-0.46228,-0.29085,-0.46226,-0.345825,-0.4623,-0.277825,-0.46227,-0.25825,-0.46226,-0.26437499999999997,-0.46229,-0.2783
-0.44226,-0.30765000000000003,-0.44221,-0.277775,-0.4422,-0.3057,-0.44221,-0.33309999999999995,-0.44217,-0.2692,-0.4422,-0.24817249999999996,-0.44218,-0.26705,-0.44216,-0.222205
-0.42254,-0.300925,-0.42252,-0.333625,-0.4225,-0.311075,-0.42254,-0.2945,-0.42252,-0.28654999999999997,-0.42248,-0.27487500000000004,-0.42248,-0.263575,-0.42247,-0.24833750000000002
-0.40247,-0.35325,-0.40244,-0.2985,-0.40244,-0.268925,-0.40244,-0.286725,-0.40241,-0.26345,-0.40237,-0.27182500000000004,-0.40238,-0.24612750000000003,-0.40242,-0.29455000000000003
-0.38243,-0.31329999999999997,-0.38242,-0.27565,-0.38245,-0.271625,-0.3824,-0.282725,-0.3824,-0.269225,-0.38239,-0.30634999999999996,-0.38238,-0.24339249999999998,-0.3824,-0.24417499999999998
-0.36229,-0.34532499999999994,-0.36232,-0.29425,-0.36228,-0.28452500000000003,-0.36229,-0.27665,-0.36229,-0.280575,-0.36228,-0.26620000000000005,-0.36225,-0.26497499999999996,-0.36228,-0.2613
-0.34234,-0.309,-0.34235,-0.3127,-0.34232,-0.296075,-0.34234,-0.33097499999999996,-0.34228,-0.281125,-0.34228,-0.31787499999999996,-0.34227,-0.2427925,-0.34226,-0.288125
-0.32213,-0.2976,-0.32211,-0.28959999999999997,-0.3221,-0.28074999999999994,-0.32212,-0.269325,-0.32208,-0.30595,-0.32208,-0.255,-0.32209,-0.265075,-0.3221,-0.25392499999999996
-0.30215,-0.265475,-0.30217,-0.30997499999999995,-0.30215,-0.29105,-0.30213,-0.3033,-0.30212,-0.301425,-0.30207,-0.270975,-0.30212,-0.27425,-0.30211,-0.29127500000000006
-0.28199,-0.29395,-0.28201,-0.319975,-0.28199,-0.3016,-0.28197,-0.293225,-0.28197,-0.27447499999999997,-0.28196,-0.336075,-0.28195,-0.310475,-0.28197,-0.24636750000000002
-0.26204,-0.3505,-0.26203,-0.341725,-0.26202,-0.335725,-0.26203,-0.27819999999999995,-0.262,-0.269025,-0.26198,-0.29717499999999997,-0.26198,-0.23933500000000002,-0.26199,-0.26705
-0.24197,-0.34425,-0.24196,-0.367525,-0.24195,-0.298875,-0.24194,-0.2898,-0.24194,-0.27099999999999996,-0.24192,-0.273,-0.24193,-0.2438975,-0.24192,-0.285575
-0.22198,-0.284325,-0.22193,-0.31767500000000004,-0.22193,-0.27725,-0.22194,-0.2839,-0.22195,-0.31207500000000005,-0.22194,-0.2835,-0.22191,-0.24689499999999998,-0.22194,-0.3077
-0.20192,-0.33957499999999996,-0.20194,-0.30705,-0.20186,-0.294875,-0.20189,-0.289675,-0.20189,-0.34057499999999996,-0.20187,-0.27064999999999995,-0.20187,-0.30982499999999996,-0.20187,-0.26875
-0.18223,-0.313925,-0.18221,-0.3191,-0.18218,-0.3066,-0.1822,-0.307675,-0.18217,-0.282275,-0.18215,-0.26942499999999997,-0.18216,-0.30855,-0.18216,-0.29145
-0.16213,-0.368225,-0.16214,-0.328875,-0.16211,-0.313475,-0.16212,-0.28207499999999996,-0.1621,-0.7761,-0.1621,-0.270175,-0.16211,-0.31744999999999995,-0.1621,-0.29185
-0.14205,-0.307075,-0.14202,-0.30794999999999995,-0.14201,-0.299525,-0.14203,-0.274175,-0.14199,-0.2879,-0.14199,-0.2736,-0.14199,-0.28159999999999996,-0.14203,-0.304575
-0.122,-0.325725,-0.122,-0.2924,-0.12197,-0.302925,-0.122,-0.305575,-0.12194,-0.2565,-0.12196,-0.27472499999999994,-0.12195,-0.2512,-0.12194,-0.27335000000000004
-0.10189,-0.354125,-0.10187,-0.3265,-0.10183,-0.313525,-0.10189,-0.28285000000000005,-0.10186,-0.32007499999999994,-0.10184,-0.27630000000000005,-0.10181,-0.28402499999999997,-0.10186,-0.26997499999999997
-0.081943,-0.3064,-0.081941,-0.30745,-0.081936,-0.300525,-0.081923,-0.282175,-0.08192,-0.31235,-0.081932,-0.325625,-0.081917,-0.258725,-0.081916,-0.260575
-0.061806,-0.30934999999999996,-0.061831,-0.326975,-0.061832,-0.312125,-0.061821,-0.269325,-0.061798,-0.3071,-0.061792,-0.285125,-0.061793,-0.26095,-0.061791,-0.27735000000000004
-0.041814,-0.31135,-0.041814,-0.312125,-0.041769,-0.31365,-0.041777,-0.920025,-0.041755,-0.296375,-0.041759,-0.269675,-0.04177,-0.308675,-0.04178,-0.285
-0.021634,-0.29695,-0.021636,-0.31367500000000004,-0.021626,-0.2976,-0.021622,-0.28735,-0.021595,-0.27415,-0.021584,-0.261,-0.021595,-0.311025,-0.021575,-0.31605
-0.0015567,-0.3422,-0.001556,-0.32334999999999997,-0.0015329,-0.29955,-0.0015399,-0.289525,-0.0015256,-0.311675,-0.0015373,-0.281525,-0.0015293,-0.29435,-0.0015081,-0.259225
0.018632,-0.28805000000000003,0.018599,-0.302075,0.018643,-0.27812499999999996,0.018654,-0.2789,0.018638,-0.233385,0.018671,-0.34,0.018665,-0.2608,0.018647,-0.282575
