Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
0.17919,-10.540239043824702,0.17921,-10.538645418326695,0.1792,-10.53764940239044,0.1792,-10.538844621513944,0.17919,-10.5398406374502,0.17924,-10.541633466135458,0.17918,-10.53764940239044,0.1792,-10.541235059760956
0.1993,-10.537250996015937,0.19928,-10.539243027888444,0.19926,-10.538446215139443,0.19929,-10.54003984063745,0.19929,-10.541434262948206,0.1993,-10.541035856573703,0.19929,-10.541832669322709,0.19934,-10.537450199203187
0.219,-10.536852589641434,0.21898,-10.539442231075697,0.21896,-10.536653386454182,0.21901,-10.537848605577688,0.21899,-10.541035856573703,0.21899,-10.541035856573703,0.21899,-10.54003984063745,0.219,-10.537848605577688
0.23906,-10.535458167330678,0.23906,-10.53764940239044,0.23908,-10.53764940239044,0.23909,-10.53406374501992,0.23908,-10.53585657370518,0.2391,-10.537250996015937,0.23909,-10.5398406374502,0.23909,-10.53824701195219
0.25908,-10.533067729083665,0.25904,-10.533067729083665,0.25905,-10.537848605577688,0.25904,-10.536454183266931,0.25906,-10.536653386454182,0.25905,-10.534462151394422,0.25905,-10.53585657370518,0.25906,-10.536653386454182
0.2792,-10.529083665338643,0.27919,-10.527490039840638,0.2792,-10.531872509960158,0.27922,-10.531673306772907,0.27918,-10.531075697211156,0.27917,-10.533665338645418,0.27917,-10.533466135458164,0.27922,-10.5300796812749
0.29917,-10.519521912350598,0.29917,-10.52191235059761,0.29918,-10.520916334661354,0.29917,-10.522111553784859,0.29914,-10.523505976095617,0.29917,-10.525498007968126,0.29918,-10.524302788844622,0.29919,-10.526892430278883
0.31935,-10.50577689243028,0.31934,-10.506972111553784,0.31933,-10.505179282868527,0.31934,-10.505378486055777,0.31934,-10.508565737051793,0.31935,-10.507569721115537,0.31932,-10.508167330677292,0.31932,-10.507370517928287
0.33929,-10.474701195219124,0.3393,-10.478286852589642,0.33932,-10.478685258964143,0.33932,-10.475099601593627,0.33927,-10.479282868525896,0.33932,-10.478884462151393,0.33925,-10.479482071713148,0.33928,-10.479083665338646
0.35942,-10.418725099601595,0.35944,-10.418525896414343,0.35942,-10.41792828685259,0.3594,-10.418525896414343,0.35943,-10.420517928286854,0.3594,-10.420119521912351,0.35939,-10.418924302788843,0.3594,-10.416135458167332
0.37939,-10.304980079681274,0.37939,-10.310956175298804,0.3794,-10.303984063745018,0.37939,-10.309362549800795,0.3794,-10.307569721115538,0.37939,-10.308964143426294,0.3794,-10.307171314741035,0.37939,-10.307370517928288
0.3991,-10.10438247011952,0.39909,-10.102390438247012,0.3991,-10.10019920318725,0.3991,-10.102589641434264,0.39908,-10.102788844621513,0.39907,-10.103386454183267,0.39906,-10.105776892430278,0.39908,-10.105577689243027
0.41911,-9.74422310756972,0.41908,-9.744422310756972,0.41908,-9.742430278884463,0.41907,-9.74581673306773,0.41907,-9.742828685258964,0.41906,-9.743426294820717,0.41908,-9.74800796812749,0.41906,-9.742629482071713
0.43913,-9.17211155378486,0.43911,-9.16832669322709,0.43911,-9.16633466135458,0.43912,-9.168924302788843,0.43912,-9.170717131474103,0.43915,-9.170318725099602,0.4391,-9.173107569721115,0.43913,-9.17390438247012
0.45913,-8.344820717131475,0.45911,-8.34183266932271,0.45907,-8.3402390438247,0.4591,-8.340637450199202,0.4591,-8.342828685258963,0.45912,-8.342828685258963,0.45909,-8.346812749003984,0.45912,-8.347011952191234
0.4791,-7.255776892430279,0.47911,-7.250796812749004,0.47908,-7.249402390438247,0.47909,-7.2486055776892435,0.47911,-7.2501992031872495,0.4791,-7.250996015936255,0.47915,-7.251394422310757,0.4791,-7.255577689243028
0.49913,-5.893426294820717,0.49912,-5.891035856573705,0.49908,-5.891633466135459,0.49912,-5.887051792828685,0.49912,-5.891235059760956,0.49909,-5.89601593625498,0.49911,-5.897808764940239,0.49911,-5.901394422310757
0.51904,-4.283266932270917,0.51901,-4.2784860557768924,0.51903,-4.278685258964144,0.51904,-4.275099601593626,0.51903,-4.2802788844621515,0.51904,-4.2842629482071715,0.51903,-4.283864541832669,0.51902,-4.290438247011952
0.53901,-2.4107569721115536,0.53904,-2.4041832669322707,0.539,-2.399203187250996,0.53904,-2.4,0.53901,-2.405179282868526,0.53899,-2.4083665338645415,0.53899,-2.409163346613546,0.53902,-2.4127490039840636
0.55889,-0.26814741035856576,0.55888,-0.26093625498007966,0.55888,-0.25826693227091635,0.55888,-0.25798804780876494,0.55886,-0.26517928286852593,0.55889,-0.2614741035856573,0.55889,-0.2668924302788845,0.55886,-0.2743027888446215
0.57851,2.1567729083665337,0.57851,2.1675298804780874,0.5785,2.1679282868525895,0.57853,2.1691235059760956,0.57851,2.1633466135458166,0.57853,2.1601593625498006,0.57851,2.1579681274900397,0.57849,2.148605577689243
0.59837,4.990836653386454,0.59833,4.999003984063745,0.59831,5.003386454183267,0.59833,4.999003984063745,0.59833,5.001195219123506,0.59835,4.996812749003984,0.59831,4.988247011952192,0.59831,4.984063745019921
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.2598719596862793,0.5556120164578525,1.2598705291748047,0.5556126473237603,1.2598555088043213,0.5556192715022868,1.2598705291748047,0.5556126473237603,1.2598702907562256,0.5556127524682175,1.259873628616333,0.5556112804494375,1.259871244430542,0.5556123318906273,1.259871006011963,0.5556124370349652
