Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
0.43867,-0.7130677290836653,0.43868,-0.7173505976095618,0.4387,-0.6526494023904382,0.4387,-0.66300796812749,0.43871,-0.6408964143426295,0.4387,-0.7941832669322709,0.4387,-0.6941235059760956,0.43871,-0.7796613545816733
0.45868,-0.6438047808764941,0.4587,-0.559402390438247,0.45867,-0.5140836653386454,0.45873,-0.6790438247011952,0.45872,-0.5477490039840638,0.45876,-0.6497410358565737,0.45874,-0.515,0.45873,-0.6312151394422311
0.47876,-0.3877290836653386,0.47875,-0.32653386454183264,0.47876,-0.3845617529880478,0.47874,-0.4442828685258964,0.47876,-0.4419123505976095,0.47872,-0.2835458167330677,0.47877,-0.3546414342629482,0.47874,-0.3157569721115538
0.4988,0.08343824701195218,0.49883,0.03140836653386454,0.49878,0.009055776892430279,0.49882,0.1042788844621514,0.49881,0.008177290836653386,0.49875,0.12259760956175299,0.4988,0.027053784860557765,0.49883,0.02017729083665339
0.5188,0.8358167330677291,0.51876,0.7615737051792829,0.51877,0.7801195219123506,0.51875,0.8553984063745019,0.51878,0.8264940239043824,0.51875,0.7185657370517928,0.51879,0.7596812749003985,0.5188,0.7551394422310757
0.53882,1.8864741035856571,0.53878,1.9098804780876495,0.53879,1.8749203187250996,0.5388,1.8693824701195219,0.5388,1.904800796812749,0.53878,1.7973505976095618,0.53879,1.842788844621514,0.53881,1.8816334661354581
0.55873,3.2677290836653388,0.55867,3.3229083665338646,0.55868,3.3131474103585656,0.55868,3.2691235059760957,0.5587,3.2854581673306775,0.55871,3.3207171314741037,0.5587,3.3047808764940236,0.55873,3.3003984063745015
0.57839,5.112749003984064,0.57831,5.086454183266932,0.57837,5.132669322709163,0.57835,5.099601593625498,0.57835,5.088047808764941,0.57838,5.153386454183266,0.57837,5.125099601593624,0.57837,5.067330677290836
0.59825,7.485458167330677,0.5982,7.413745019920318,0.59822,7.415139442231075,0.59819,7.426892430278884,0.59821,7.415537848605578,0.5982,7.419123505976096,0.59822,7.391235059760955,0.59822,7.389243027888446
,,,,,,,,,,,,,,,
Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s),Sweep Time (s),Voltage Rate (V/s)
1.269876480102539,0.5512347153193017,1.2698769569396973,0.5512345083313775,1.2598774433135986,0.5556095981518113,1.2698767185211182,0.5512346118253202,1.2698636054992676,0.5512403040520116,1.2598762512207031,0.5556101238687251,1.2598626613616943,0.555616117111861,1.269876480102539,0.5512347153193017
